name,price,url,image_url,image_path,category,pet_type
Royal Canin Holistic Care: Maxi Food & HUFT Hemp Oil Combo For Adult Dog - 10 kg,6732.88,https://headsupfortails.com/products/royal-canin-holistic-care-maxi-food-huft-hemp-oil-combo-for-adult-dog-10-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HolisticCareRoyalCaninMaxiFood_HUFTHempOilComboForAdultDog10kg.jpg?v=1744264285,dog_food_images\Royal_Canin_Holistic_Care__Maxi_Food___HUFT_Hemp_O.jpg,Dry Food,Dog
Royal Canin Maxi Adult Nutrition Food & HUFT Cute Slurp Bowl Combo - 4 kg,3054.48,https://headsupfortails.com/products/royal-canin-maxi-adult-nutrition-food-huft-cute-slurp-bowl-combo-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninMaxiAdultNutritionFood_HUFTCuteSlurpBowlCombo4kg.jpg?v=1744264213,dog_food_images\Royal_Canin_Maxi_Adult_Nutrition_Food___HUFT_Cute_.jpg,Dry Food,Dog
Royal Canin Labrador Food & HUFT Hemp Nourish Combo For Adult Dog - 12 kg,9601.68,https://headsupfortails.com/products/royal-canin-labrador-food-huft-hemp-nourish-combo-for-adult-dog-12-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninLabradorFood_HUFTHempNourishComboForAdultDog-12kg.jpg?v=1744264208,dog_food_images\Royal_Canin_Labrador_Food___HUFT_Hemp_Nourish_Comb.jpg,Dry Food,Dog
Royal Canin Maxi Pup Nutrition & HUFT Hygiene Training - 10 kg,6988.08,https://headsupfortails.com/products/royal-canin-maxi-pup-nutrition-huft-hygiene-training-10-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninMaxiPupNutrition_HUFTHygieneTraining-10kg.jpg?v=1744113657,dog_food_images\Royal_Canin_Maxi_Pup_Nutrition___HUFT_Hygiene_Trai.jpg,Dry Food,Dog
Farmina N&D Ancestral Grain Medium & Maxi Breed Senior Adult Dry Dog Food - Chicken & Pomegranate - 2.5 kg,2290.80,https://headsupfortails.com/products/farmina-n-d-low-grain-medium-maxi-breed-senior-adult-dry-dog-food-chicken-pomegranate,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FARMIN_1_1906e109-e434-4d3a-bee3-3973aa76641c.jpg?v=1743766456,dog_food_images\Farmina_N_D_Ancestral_Grain_Medium___Maxi_Breed_Se.jpg,Dry Food,Dog
Royal Canin Mini Adult Food & HUFT Anti-Tick Care Combo - 8 kg,5861.68,https://headsupfortails.com/products/royal-canin-mini-adult-food-huft-anti-tick-care-combo-8-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninMiniAdultFood_HUFTAntiTickCareCombo8kg.jpg?v=1744263896,dog_food_images\Royal_Canin_Mini_Adult_Food___HUFT_Anti_Tick_Care_.jpg,Dry Food,Dog
Royal Canin Maxi Puppy Food & HUFT Floor Fresh Combo - 4 kg,3415.28,https://headsupfortails.com/products/royal-canin-maxi-puppy-food-huft-floor-fresh-combo-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninMaxiPuppyFood_HUFTFloorFreshCombo4kg.jpg?v=1744263799,dog_food_images\Royal_Canin_Maxi_Puppy_Food___HUFT_Floor_Fresh_Com.jpg,Dry Food,Dog
Royal Canin Adult Lab Retriever Dry Food & HUFT Hygiene Wipes - 3 kg,2676.08,https://headsupfortails.com/products/royal-canin-adult-lab-retriever-dry-food-huft-hygiene-wipes-3-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninAdultLabRetrieverDryFood_HUFTHygieneWipes3kg.jpg?v=1744263467,dog_food_images\Royal_Canin_Adult_Lab_Retriever_Dry_Food___HUFT_Hy.jpg,Dry Food,Dog
Royal Canin Mini Adult Dry Dog Meal & HUFT Bowl Combo - 4 kg,3256.88,https://headsupfortails.com/products/royal-canin-mini-adult-dry-dog-meal-huft-bowl-combo-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/RoyalCaninMiniAdultDryDogMeal_HUFTBowlCombo4kg.jpg?v=1744275184,dog_food_images\Royal_Canin_Mini_Adult_Dry_Dog_Meal___HUFT_Bowl_Co.jpg,Dry Food,Dog
Royal Canin Maxi Starter & HUFT Hpme Floor Cleaner : Pet Care Duo - 4 kg,3573.68,https://headsupfortails.com/products/royal-canin-maxi-starter-huft-hpme-floor-cleaner-pet-care-duo-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/PetCareDuoRoyalCaninMaxiStarter_HUFTHpmeFloorCleaner4kg.jpg?v=1744275126,dog_food_images\Royal_Canin_Maxi_Starter___HUFT_Hpme_Floor_Cleaner.jpg,Dry Food,Dog
Royal Canin Adult Food & HUFT Pink Slurp Bowl : Perfect Combo - 3 kg,3063.28,https://headsupfortails.com/products/royal-canin-adult-food-huft-pink-slurp-bowl-perfect-combo-3-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/PerfectComboRoyalCaninAdultFood_HUFTPinkSlurpBowl3kg.jpg?v=1744274904,dog_food_images\Royal_Canin_Adult_Food___HUFT_Pink_Slurp_Bowl___Pe.jpg,Dry Food,Dog
Farmina N&D Pumpkin Lamb & Blueberry Puppy Dry Food - Medium & Maxi - 12 kg,10110.80,https://headsupfortails.com/products/farmina-n-d-pumpkin-lamb-blueberry-puppy-dry-food-medium-maxi-12-kg-best-before-24th-apr-25,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/FarminaN_DPumpkinLamb_BlueberryGrainFreeMedium_MaxiBreedDryPuppyFood.jpg?v=1743766502,dog_food_images\Farmina_N_D_Pumpkin_Lamb___Blueberry_Puppy_Dry_Foo.jpg,Dry Food,Dog
Royal Canin Medium Adult Dry Dog Food,902.00,https://headsupfortails.com/products/royal-canin-medium-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/SHN24-MEDIUM_ADULT-BAG-DRY-PACKSHOT-B1_Editable_Version_1083407.jpg?v=1743273647,dog_food_images\Royal_Canin_Medium_Adult_Dry_Dog_Food.jpg,Dry Food,Dog
Royal Canin Veterinary Diet Renal Support Dry Food For Dog - 2 kg,2600.00,https://headsupfortails.com/products/royal-canin-v-diet-renal-support-dry-dog-food-available-in-multiple-sizes,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3182550710992copy.jpg?v=1743273596,dog_food_images\Royal_Canin_Veterinary_Diet_Renal_Support_Dry_Food.jpg,Dry Food,Dog
Royal Canin Boxer Adult Dry Dog Food,2604.80,https://headsupfortails.com/products/royal-canin-boxer-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/BoxerAdult-1.jpg?v=1743273629,dog_food_images\Royal_Canin_Boxer_Adult_Dry_Dog_Food.jpg,Dry Food,Dog
Hearty Oven-Baked Dry Food For Adult Dog With Lamb & Blueberry - All Breeds - 250 gm,270.00,https://headsupfortails.com/products/hearty-oven-baked-lamb-blueberry-dry-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/250g_1_6019050e-f908-402b-9d4b-c25ab9d3d187.jpg?v=1744782881,dog_food_images\Hearty_Oven_Baked_Dry_Food_For_Adult_Dog_With_Lamb.jpg,Dry Food,Dog
HUFT Feed a Dog In Need Dog Food Pack - 100 g,30.00,https://headsupfortails.com/products/huft-food-pack-100-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/DSC_8245.jpg?v=1673419916,dog_food_images\HUFT_Feed_a_Dog_In_Need_Dog_Food_Pack___100_g.jpg,Dry Food,Dog
"Farmina N&D Lamb, Quinoa, Broccoli and Asparagus Weight Management Grain Free Adult Dry Dog Food",3174.00,https://headsupfortails.com/products/farmina-n-d-lamb-broccoli-and-asparagus-quinoa-weight-management-grain-free-adult-dry-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/ND-QUINOA-7kg-Adult-WEIGHT-MANAGEMENT-3D_Front_Web-768x1512.jpg?v=1743766465,dog_food_images\Farmina_N_D_Lamb__Quinoa__Broccoli_and_Asparagus_W.jpg,Dry Food,Dog
Royal Canin Veterinary Diet Low Fat Gastrointestinal Dry Food For Dog - 1.5 kg,1980.00,https://headsupfortails.com/products/royal-canin-v-diet-low-fat-gastro-intestinal-dry-dog-food-1-5-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninVDietLowFatGastroIntestinalDryDogFood-1.5kg.png?v=1743273508,dog_food_images\Royal_Canin_Veterinary_Diet_Low_Fat_Gastrointestin.png,Dry Food,Dog
Royal Canin Veterinary Hypoallergenic Moderate Calorie Dry Food For Dog - 7 kg,7840.00,https://headsupfortails.com/products/royal-canin-veterinary-hypoallergenic-moderate-calorie-dog-dry-food-7-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HypoallergenicModerateCalorie-3copy.jpg?v=1743273354,dog_food_images\Royal_Canin_Veterinary_Hypoallergenic_Moderate_Cal.jpg,Dry Food,Dog
Royal Canin Veterinary Anallergenic Dry Food For Dog,4450.00,https://headsupfortails.com/products/royal-canin-veterinary-anallergenic-dry-food-for-dog,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Anallergenic-2.jpg?v=1743273361,dog_food_images\Royal_Canin_Veterinary_Anallergenic_Dry_Food_For_D.jpg,Dry Food,Dog
Hearty Chunky Lamb & Liver In Gravy Dog Wet Food - 70 g,70.00,https://headsupfortails.com/products/hearty-chunky-lamb-liver-in-gravy-wet-food-for-dog,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/0726684544110.jpg?v=1739041858,dog_food_images\Hearty_Chunky_Lamb___Liver_In_Gravy_Dog_Wet_Food__.jpg,Wet Food,Dog
Sara's Wholesome Classic Chicken And Brown Rice Dog Food,99.00,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-chicken-and-brown-rice-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFT_Sara_s_Wholesome_Food_-_Classic_Chicken_And_Brown_Rice_Dog_Food_01.jpg?v=1739044229,dog_food_images\Sara_s_Wholesome_Classic_Chicken_And_Brown_Rice_Do.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Chicken And Turkey Dog Food,129.00,https://headsupfortails.com/products/huft-saras-wholesome-food-grain-free-chicken-and-turkey-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/HUFT_Sara_s_Wholesome_Food_-_Grain-Free_Chicken_And_Turkey_Dog_Food_01.jpg?v=1739044215,dog_food_images\Sara_s_Wholesome_Grain_Free_Chicken_And_Turkey_Dog.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Lamb And Apple Dog Food,125.00,https://headsupfortails.com/products/huft-saras-wholesome-food-grain-free-lamb-and-apple-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Lamb_Apple.jpg?v=1739044206,dog_food_images\Sara_s_Wholesome_Grain_Free_Lamb_And_Apple_Dog_Foo.jpg,Wet Food,Dog
Pedigree Chicken & Liver Chunks in Gravy Adult Wet Dog Food - 70 g packs,50.00,https://headsupfortails.com/products/pedigree-chicken-liver-chunks-in-gravy-adult-wet-dog-food-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301530743_2e6bbd53-6a69-45eb-8b61-e4c4f50b9c2e.jpg?v=1744608699,dog_food_images\Pedigree_Chicken___Liver_Chunks_in_Gravy_Adult_Wet.jpg,Wet Food,Dog
Sara's Wholesome Food Chicken Biryani - Flavours of India - 300 g,299.00,https://headsupfortails.com/products/saras-chicken-biryani-wholesome-food-for-dog,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_3039_066d3476-754a-4848-81c2-7d196444eb62.jpg?v=1739043725,dog_food_images\Sara_s_Wholesome_Food_Chicken_Biryani___Flavours_o.jpg,Wet Food,Dog
Sara's Wholesome Hypoallergenic Diet Duck & Quinoa Dog Wet Food - 300 g,379.00,https://headsupfortails.com/products/huft-saras-wholesome-duck-quinoa-fresh-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Duck_Quinoa_1.jpg?v=1739043330,dog_food_images\Sara_s_Wholesome_Hypoallergenic_Diet_Duck___Quinoa.jpg,Wet Food,Dog
Sara's Wholesome Classic Paneer And Eggs Dog Food,99.00,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-paneer-and-eggs-dog-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Paneer_Eggs.jpg?v=1716527532,dog_food_images\Sara_s_Wholesome_Classic_Paneer_And_Eggs_Dog_Food.jpg,Wet Food,Dog
Pedigree Chicken & Liver Chunks In Gravy Adult Dog Wet Food - 130 g,60.00,https://headsupfortails.com/products/pedigree-chicken-liver-chunks-gravy-adult-dog-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301013307_8dbfdb39-e0d0-4b19-a6fe-eac50f27a4f4.jpg?v=1744608494,dog_food_images\Pedigree_Chicken___Liver_Chunks_In_Gravy_Adult_Dog.jpg,Wet Food,Dog
Pedigree Grilled Liver Chunks with Vegetables Gravy Adult Wet Dog Food - 70 g packs,40.00,https://headsupfortails.com/products/pedigree-grilled-liver-chunks-with-vegetables-gravy-adult-wet-dog-food-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301002301.jpg?v=1744608704,dog_food_images\Pedigree_Grilled_Liver_Chunks_with_Vegetables_Grav.jpg,Wet Food,Dog
Kennel Kitchen Chicken Chunks in Gravy Wet Dog Food - 80 g packs,50.00,https://headsupfortails.com/products/kennel-kitchen-chicken-chunks-in-gravy-wet-dog-food-80-g-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/KennelKitchenChickenChunksinGravyWetDogFood-80gpacks.jpg?v=1685092783,dog_food_images\Kennel_Kitchen_Chicken_Chunks_in_Gravy_Wet_Dog_Foo.jpg,Wet Food,Dog
Kennel Kitchen (All Breeds & Ages) Lamb Chunks in Gravy Wet Dog Food - 80 g Packs,50.00,https://headsupfortails.com/products/kennel-kitchen-all-breeds-ages-lamb-chunks-in-gravy-wet-dog-food-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/KennelKitchen_AllBreeds_Ages_LambChunksinGravyWetDogFood-80gPacks.jpg?v=1681972294,dog_food_images\Kennel_Kitchen__All_Breeds___Ages__Lamb_Chunks_in_.jpg,Wet Food,Dog
JerHigh Chicken Grilled in Gravy Wet Dog Food - 120 g packs,70.00,https://headsupfortails.com/products/jerhigh-chicken-grilled-in-gravy-wet-dog-food-120-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8851759961133.jpg?v=1726836104,dog_food_images\JerHigh_Chicken_Grilled_in_Gravy_Wet_Dog_Food___12.jpg,Wet Food,Dog
Pedigree Chicken & Liver Chunks in Gravy Wet Puppy Food - 70 g packs,50.00,https://headsupfortails.com/products/pedigree-chicken-chunks-in-gravy-wet-puppy-food-70-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/3_82029f22-8318-456e-add4-ea324e4aaa03.jpg?v=1744608682,dog_food_images\Pedigree_Chicken___Liver_Chunks_in_Gravy_Wet_Puppy.jpg,Wet Food,Dog
JerHigh Roasted Duck in Gravy Wet Dog Food - 120 g packs,70.00,https://headsupfortails.com/products/jer-high-roasted-duck-in-gravy-wet-dog-food-120-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8851759961157.jpg?v=1726836294,dog_food_images\JerHigh_Roasted_Duck_in_Gravy_Wet_Dog_Food___120_g.jpg,Wet Food,Dog
JerHigh Chicken & Liver in Gravy Wet Dog Food - 120 g packs,70.00,https://headsupfortails.com/products/jerhigh-chicken-liver-in-gravy-wet-dog-food-120-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8851759961102.jpg?v=1726835990,dog_food_images\JerHigh_Chicken___Liver_in_Gravy_Wet_Dog_Food___12.jpg,Wet Food,Dog
JerHigh Chicken & Vegetable in Gravy Wet Dog Food - 120 g packs,70.00,https://headsupfortails.com/products/jer-high-chicken-vegetable-in-gravy-wet-dog-food-120-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8851759961140.jpg?v=1726836194,dog_food_images\JerHigh_Chicken___Vegetable_in_Gravy_Wet_Dog_Food_.jpg,Wet Food,Dog
Kennel Kitchen Fish with Pumpkin Supreme Cuts In Gravy Wet Dog Food - 100 g Packs,70.00,https://headsupfortails.com/products/kennel-kitchen-fish-with-pumpkin-supreme-cuts-in-gravy-wet-dog-food-100-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/KennelKitchenFishwithPumpkinSupremeCutsInGravyWetDogFood-100g.jpg?v=1681972752,dog_food_images\Kennel_Kitchen_Fish_with_Pumpkin_Supreme_Cuts_In_G.jpg,Wet Food,Dog
Little BigPaw Steamed Atlantic Salmon & Vegetables Terrine Wet Dog Food - 150 g,230.00,https://headsupfortails.com/products/little-bigpaw-steamed-atlantic-salmon-vegetables-terrine-for-dogs-150-gms-pack-of-3,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/5060251321410.jpg?v=1718005894,dog_food_images\Little_BigPaw_Steamed_Atlantic_Salmon___Vegetables.jpg,Wet Food,Dog
Pedigree Chicken & Liver Chunks In Gravy New Born Puppy Wet Food - 2.1 kg (30x0.07 kg),1365.00,https://headsupfortails.com/products/pedigree-chicken-in-gravy-new-born-puppy-wet-food-2-1-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/71u8Pt9CkmL._SL1500.jpg?v=1744608713,dog_food_images\Pedigree_Chicken___Liver_Chunks_In_Gravy_New_Born_.jpg,Wet Food,Dog
"Little BigPaw Duck with Blueberries, Courgettes and Pumpkin in a Rich Herb Gravy Wet Dog Food - 390 g",340.00,https://headsupfortails.com/products/little-bigpaw-duck-with-blueberries-courgettes-and-pumpkin-in-a-rich-herb-gravy-for-dogs-390-gms,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/LITTLE_1_b5649164-64b2-47ba-9210-1c9521d6f9b1.jpg?v=1681972900,dog_food_images\Little_BigPaw_Duck_with_Blueberries__Courgettes_an.jpg,Wet Food,Dog
Royal Canin Maxi Adult Dog Wet Food - 140 g,141.68,https://headsupfortails.com/products/royal-canin-maxi-adult-dog-wet-food-10-x-140-gm-1-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/SHN24-MAXI-AD-GRAVY-PACKSHOT-POUCH-B1_Editable_Version_1083220.jpg?v=1743273535,dog_food_images\Royal_Canin_Maxi_Adult_Dog_Wet_Food___140_g.jpg,Wet Food,Dog
Royal Canin Maxi Breed Wet Puppy Food - 140 g,149.60,https://headsupfortails.com/products/royal-canin-maxi-puppy-dog-wet-food-10x140-gms-1-4-kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9003579008454_01.jpg?v=1743273532,dog_food_images\Royal_Canin_Maxi_Breed_Wet_Puppy_Food___140_g.jpg,Wet Food,Dog
Sara's Wholesome Classic Chicken And Brown Rice Dog Food - (10 x 100g),899.10,https://headsupfortails.com/products/sara-wholesome-classic-chicken-brown-rice-dog-food-pack-of-10,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_2606_e20bb34d-2894-4b9f-99ba-93ff0d74b97c.jpg?v=1739043744,dog_food_images\Sara_s_Wholesome_Classic_Chicken_And_Brown_Rice_Do.jpg,Wet Food,Dog
Royal Canin Puppy Mini Wet Puppy Food (1-10kg) - 85 g packs,103.84,https://headsupfortails.com/products/royal-canin-puppy-mini-wet-puppy-food-1-10kg-85-g-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/9003579008218_01.jpg?v=1743273428,dog_food_images\Royal_Canin_Puppy_Mini_Wet_Puppy_Food__1_10kg____8.jpg,Wet Food,Dog
Royal Canin Mini Breed Adult Wet Dog Food - 85 g packs,95.92,https://headsupfortails.com/products/royal-canin-mini-breed-adult-wet-dog-food-85-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/MiniAdult-1_05d77ca0-36b4-40d4-a5ea-e45919ec0f64.png?v=1743273492,dog_food_images\Royal_Canin_Mini_Breed_Adult_Wet_Dog_Food___85_g_p.png,Wet Food,Dog
Kennel Kitchen Chicken Liver with Pumpkin Supreme Cuts In Gravy Wet Dog Food - 100 g Packs,70.00,https://headsupfortails.com/products/kennel-kitchen-chicken-liver-with-pumpkin-supreme-cuts-in-gravy-wet-dog-food-100-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/KennelKitchenChickenLiverwithPumpkinSupremeCutsInGravyWetDogFood-100g.jpg?v=1681972388,dog_food_images\Kennel_Kitchen_Chicken_Liver_with_Pumpkin_Supreme_.jpg,Wet Food,Dog
Kennel Kitchen Chicken with Pumpkin Supreme Cuts In Gravy Wet Dog Food - 100 g Packs,70.00,https://headsupfortails.com/products/kennel-kitchen-chicken-with-pumpkin-supreme-cuts-in-gravy-wet-dog-food-100-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/KennelKitchenChickenwithPumpkinSupremeCutsInGravyWetDogFood-100g.jpg?v=1681972697,dog_food_images\Kennel_Kitchen_Chicken_with_Pumpkin_Supreme_Cuts_I.jpg,Wet Food,Dog
Schesir 50% Chicken Fillets with Lamb Canned Wet Dog Food - 340 g (Pack Of 4 X 85g),699.00,https://headsupfortails.com/products/schesir-canned-50-chicken-fillets-with-lamb-wet-dog-food-340-g-pack-of-4,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8005852143068_01.jpg?v=1744785600,dog_food_images\Schesir_50__Chicken_Fillets_with_Lamb_Canned_Wet_D.jpg,Wet Food,Dog
Pedigree Chicken Chunks In Gravy Puppy Wet Food - 130 g,60.00,https://headsupfortails.com/products/pedigree-chicken-chunks-gravy-puppy-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301530750_a3bf710c-7563-4424-9f0a-5806670d88ca.jpg?v=1744608510,dog_food_images\Pedigree_Chicken_Chunks_In_Gravy_Puppy_Wet_Food___.jpg,Wet Food,Dog
Schesir 67% Chicken Fillet With Ham In Jelly Canned Wet Dog Food - 150 g,249.00,https://headsupfortails.com/products/schesir-67-chicken-fillet-with-ham-in-jelly-wet-dog-food-150-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir67_ChickenFilletWithHamInJellyCannedWetDogFood-150g.jpg?v=1744785567,dog_food_images\Schesir_67__Chicken_Fillet_With_Ham_In_Jelly_Canne.jpg,Wet Food,Dog
Schesir 62% Chicken With Papaya In Jelly Canned Wet Dog Food- 150 g,249.00,https://headsupfortails.com/products/schesir-62-chicken-with-papaya-in-jelly-canned-wet-dog-food-150-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir62_ChickenWithPapayaInJellyCannedWetDogFood-150g.jpg?v=1744785569,dog_food_images\Schesir_62__Chicken_With_Papaya_In_Jelly_Canned_We.jpg,Wet Food,Dog
Royal Canin Puppy Medium Wet Puppy Food - 140 g,150.00,https://headsupfortails.com/products/royal-canin-puppy-medium-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/products/RoyalCaninPuppyMediumWetPuppyFood-140g_1720cbcb-831c-43f4-8f7f-036d73016c33.jpg?v=1743273539,dog_food_images\Royal_Canin_Puppy_Medium_Wet_Puppy_Food___140_g.jpg,Wet Food,Dog
Sara's Wholesome Chicken & Brown Rice Puppy Food - 100 gm,99.00,https://headsupfortails.com/products/saras-wholesome-chicken-rice-puppy-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Sara_sWholesome-Puppy-100gm1_2.jpg?v=1739041192,dog_food_images\Sara_s_Wholesome_Chicken___Brown_Rice_Puppy_Food__.jpg,Wet Food,Dog
Drools Real Chicken and Chicken Liver Chunks in Gravy Puppy Wet Dog Food - 150 g,170.00,https://headsupfortails.com/products/drools-real-chicken-and-chicken-liver-chunks-in-gravy-puppy-wet-dog-food-150g-pack,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/supertails_24_1_1800x1800_3a801a83-cd5d-49bc-b5af-3bf04b8f4743.jpg?v=1716894127,dog_food_images\Drools_Real_Chicken_and_Chicken_Liver_Chunks_in_Gr.jpg,Wet Food,Dog
Schesir 53% Tuna with Aloe Canned Wet Puppy Food - 150 g,249.00,https://headsupfortails.com/products/schesir-51-chicken-and-rice-fillet-with-aloe-in-jelly-canned-wet-dog-food-150-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir53_TunawithAloeCannedWetPuppyFood-150g.jpg?v=1744785556,dog_food_images\Schesir_53__Tuna_with_Aloe_Canned_Wet_Puppy_Food__.jpg,Wet Food,Dog
Schesir 40% Chicken Fillets With Pineapple Canned Wet Dog Food - 150 g,249.00,https://headsupfortails.com/products/schesir-40-chicken-fillets-with-pineapple-canned-wet-dog-food-150-g,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Schesir40_ChickenFilletsWithPineappleCannedWetDogFood-150g.jpg?v=1744785541,dog_food_images\Schesir_40__Chicken_Fillets_With_Pineapple_Canned_.jpg,Wet Food,Dog
Sara's Wholesome Grain-Free Lamb And Apple Dog Food - (10 x 100g),1125.00,https://headsupfortails.com/products/sara-wholesome-dog-food-pack-of-10,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_2601_b793307a-4fdf-4472-b9c7-393d9a2b7e0c.jpg?v=1716553555,dog_food_images\Sara_s_Wholesome_Grain_Free_Lamb_And_Apple_Dog_Foo.jpg,Wet Food,Dog
Pedigree Chicken & Liver Chunks in Gravy with Vegetables Wet Puppy Food - 70Gm Packs,50.00,https://headsupfortails.com/products/pedigree-chicken-liver-chunks-in-gravy-with-vegetables-wet-puppy-food-70g-packs,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/8853301002332.jpg?v=1744608515,dog_food_images\Pedigree_Chicken___Liver_Chunks_in_Gravy_with_Vege.jpg,Wet Food,Dog
"NutriWag Balanced Meals With Chicken, Rice & Vegetables For Dog - 300g",199.00,https://headsupfortails.com/products/nutriwag-balanced-meals-for-dog,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/Fireflypouchmockup305801_1.jpg?v=1739043218,dog_food_images\NutriWag_Balanced_Meals_With_Chicken__Rice___Veget.jpg,Wet Food,Dog
Pedigree Roasted Lamb Chunks In Gravy Adult Dog Wet Food - 70 gm,50.00,https://headsupfortails.com/products/pedigree-roasted-lamb-chunks-gravy-adult-dog-wet-food,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/1_19_033c3bd1-f85f-43ae-b226-a429d8f62956.jpg?v=1744608479,dog_food_images\Pedigree_Roasted_Lamb_Chunks_In_Gravy_Adult_Dog_We.jpg,Wet Food,Dog
Royal Canin Medium Breed Adult Wet Dog Food - 140 g,141.68,https://headsupfortails.com/products/royal-canin-wet-dog-food-for-medium-adult-10-x-140gm-1-4kg,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/SHN24-MED-AD-GRAVY-PACKSHOT-POUCH-B1_Editable_Version_1083285_c1f099fa-5c76-48f0-bf84-c23aeb708afa.jpg?v=1743273537,dog_food_images\Royal_Canin_Medium_Breed_Adult_Wet_Dog_Food___140_.jpg,Wet Food,Dog
Sara's Wholesome Classic Paneer And Eggs Dog Food - (7 x 300g),1650.00,https://headsupfortails.com/products/huft-saras-wholesome-food-classic-paneer-and-eggs-dog-food-pack-of-7,https://cdn.shopify.com/s/files/1/0086/0795/7054/files/DSC_7656_34519e11-12f3-4671-bb11-b3dc51f0c6e3.jpg?v=1689850398,dog_food_images\Sara_s_Wholesome_Classic_Paneer_And_Eggs_Dog_Food_.jpg,Wet Food,Dog
